FID,FID_,Inspection,License__,Risk,str_Name,Zip,Latitude,Longitude,Violation,Type,count_ins,D_crime,Exp,D_rodent,D_sani,D_envir,year_built,Pass1
141,6210,1329355,3846,Risk 1 (High),CENTRAL,60634,41.943303970000002,-87.766519799999998,1,Canvass,1,736.449499999999940,1,387.400699999999970,507.254399999999980,2862.748799999999800,1972,1
142,9424,1305225,3847,Risk 1 (High),PULASKI,60629,41.765676030000002,-87.722290529999995,1,Canvass,1,599.633400000000050,1,451.937200000000020,618.666699999999990,2566.555100000000000,1956,1
143,1487,1236069,3866,Risk 1 (High),WILSON,60640,41.965306599999998,-87.656117969999997,0,Short Form Complaint,5,420.939900000000020,1,286.479100000000020,510.689599999999980,1330.182700000000100,1906,0
144,4068,1151570,3881,Risk 1 (High),18TH,60608,41.857632350000003,-87.669774529999998,1,Canvass,1,236.877100000000010,1,353.920700000000010,248.562600000000000,1214.650799999999900,1889,1
145,5623,1353558,3887,Risk 1 (High),POLK,60607,41.871726469999999,-87.653487159999997,1,Canvass,1,275.952000000000000,0,263.944500000000010,221.210399999999990,2078.073600000000200,1879,1
146,1858,1369955,3892,Risk 1 (High),SHERIDAN,60640,41.961824919999998,-87.654601959999994,1,Complaint Re-Inspection,4,321.749700000000020,1,501.243299999999980,274.145100000000010,1893.976400000000000,1922,0
147,7869,1305282,3896,Risk 1 (High),ARCHER,60638,41.792317099999998,-87.788906220000001,1,Canvass,1,1030.858500000000000,0,1130.925900000000000,1062.323100000000100,2284.104699999999900,1926,1
148,612,1375825,3903,Risk 2 (Medium),47TH,60632,41.808244490000000,-87.703168860000005,1,Canvass,1,333.697999999999980,1,499.455300000000020,781.472999999999960,1299.847199999999900,1972,1
149,8865,1072335,3911,Risk 1 (High),ASHLAND,60636,41.759370539999999,-87.663492520000005,1,Canvass Re-Inspection,2,535.981599999999960,1,550.575600000000010,544.190900000000060,2510.981499999999900,1932,0
150,3941,1360540,3914,Risk 1 (High),26TH,60623,41.844456000000001,-87.717479870000005,1,Complaint,2,588.821299999999950,1,474.455199999999990,509.817600000000030,2367.792700000000000,1904,1
151,9496,1329208,3917,Risk 1 (High),MONTROSE,60634,41.960283140000001,-87.774039729999998,1,Canvass,1,539.697700000000050,1,340.533000000000020,736.426100000000020,2168.983700000000200,1959,1
152,10468,1286263,3923,Risk 1 (High),DIVERSEY,60707,41.931024569999998,-87.792890090000000,1,Canvass Re-Inspection,2,586.557199999999970,0,339.492500000000010,96.535600000000002,4682.708499999999700,1925,0
153,6176,1353208,3933,Risk 1 (High),CALDWELL,60646,41.997532759999999,-87.766900739999997,1,Canvass,1,1084.039199999999900,0,1425.298500000000100,1834.315700000000100,5933.095999999999500,1958,1
154,11431,1324257,3941,Risk 1 (High),MADISON,60607,41.881641209999998,-87.662348989999998,1,Canvass,1,481.879000000000020,0,363.711099999999990,736.583700000000020,1712.176099999999900,1899,1
155,2327,1369560,3943,Risk 1 (High),HURON,60611,41.895004919999998,-87.626876870000004,1,Canvass,1,350.718200000000020,1,310.088799999999990,482.901700000000010,350.877999999999990,2002,1
156,10800,1146284,3946,Risk 1 (High),51ST,60632,41.800880870000000,-87.693935269999997,1,Canvass,1,188.270999999999990,1,446.169300000000020,662.326299999999950,2159.955500000000000,1963,1
157,6079,1106643,3953,Risk 1 (High),CALIFORNIA,60659,41.997197380000003,-87.699480559999998,1,Canvass,1,447.688100000000020,1,267.319599999999980,347.373200000000000,1536.616000000000000,1952,1
158,5008,1324579,3969,Risk 1 (High),RANDOLPH,60606,41.884355579999998,-87.634636549999996,1,Canvass,1,218.784799999999990,1,356.268399999999990,397.181100000000010,1224.732199999999900,1966,1
159,2175,1365316,3974,Risk 1 (High),CHICAGO,60611,41.896653139999998,-87.622239660000005,1,Canvass,1,635.109900000000040,1,456.226000000000000,772.409899999999990,677.728100000000040,2010,1
160,3318,1360949,4190,Risk 1 (High),ILLINOIS,60611,41.890762889999998,-87.627549009999996,1,Complaint Re-Inspection,4,284.046899999999990,1,427.071900000000030,404.814799999999990,693.032199999999990,1992,0
161,7149,1296381,4323,Risk 1 (High),COMMERCIAL,60617,41.734897709999998,-87.551522109999993,1,Canvass Re-Inspection,3,274.082200000000000,0,410.605300000000000,426.052500000000010,2143.959499999999900,1923,0
162,5059,1092513,4378,Risk 1 (High),HALSTED,60614,41.918943200000001,-87.648684970000005,1,Canvass,1,390.677599999999980,1,255.955000000000010,117.235500000000000,1485.466799999999900,1914,1
163,6507,1296420,4428,Risk 2 (Medium),STONY,60617,41.738257740000002,-87.585092579999994,1,Canvass,1,508.882700000000000,0,1115.439900000000100,669.363799999999970,2927.334800000000100,1962,1
164,9235,1326547,4844,Risk 1 (High),POLK,60607,41.871944960000000,-87.653551899999997,1,Complaint,1,291.197200000000010,0,238.132000000000010,199.223899999999990,2069.010600000000100,1889,1
165,10728,1151117,4978,Risk 1 (High),PULASKI,60652,41.755044280000000,-87.722315510000001,1,Canvass Re-Inspection,2,770.499000000000020,1,383.519799999999980,1020.967500000000000,3887.956799999999900,1963,0
166,2662,1319796,5012,Risk 1 (High),FULTON,60607,41.886851120000003,-87.652030100000005,1,Canvass Re-Inspection,2,952.032600000000000,0,603.189600000000040,905.423199999999950,2108.225100000000100,1924,0
167,9386,1326430,5108,Risk 1 (High),NORTHWEST,60631,42.003354240000000,-87.817290360000001,1,Canvass Re-Inspection,2,520.887299999999980,0,336.191700000000030,580.370499999999990,4290.227899999999900,1923,0
168,4611,1151513,5236,Risk 1 (High),18TH,60608,41.857811150000003,-87.672821940000006,1,Short Form Complaint,2,559.347200000000040,1,376.263899999999980,312.354699999999980,1710.656500000000100,1894,1
169,14,1376200,5449,Risk 2 (Medium),BELMONT,60618,41.939496820000002,-87.698981209999999,1,Canvass,1,316.086700000000010,0,417.764500000000000,382.818699999999980,2720.997499999999900,1902,1
170,6861,1235811,5682,Risk 1 (High),BROADWAY,60640,41.969248780000001,-87.659824259999994,1,Complaint,1,515.126800000000000,1,342.906000000000010,463.867300000000000,1118.132400000000000,1906,1
171,6256,1228016,5697,Risk 1 (High),55TH,60609,41.794017189999998,-87.675277699999995,1,Canvass,1,562.346599999999970,1,280.045599999999980,345.462800000000020,2555.374299999999900,1951,1
172,7701,1146399,5902,Risk 2 (Medium),51ST,60632,41.801013200000000,-87.698947919999995,1,Canvass,1,578.478399999999970,1,1001.325700000000000,1085.882700000000100,2604.813999999999900,1972,1
173,7898,1324437,5944,Risk 1 (High),JEFFERSON,60607,41.867728800000002,-87.642058829999996,1,Short Form Complaint,2,778.865199999999960,0,585.685399999999960,1858.576299999999900,1900.595700000000100,1965,1
174,8193,1151252,5960,Risk 1 (High),COLUMBUS,60652,41.741012859999998,-87.714374179999993,1,Canvass,1,533.044300000000020,1,251.905399999999990,372.465899999999980,2002.810400000000100,1974,1
175,6465,1228002,6006,Risk 1 (High),KEDZIE,60655,41.705208489999997,-87.701163260000001,1,Canvass,1,1210.143300000000000,1,427.930799999999980,803.398000000000020,6596.188900000000100,1953,1
176,7324,1155052,6010,Risk 1 (High),106TH,60617,41.702582280000001,-87.526940179999997,1,Canvass Re-Inspection,2,304.380699999999990,0,665.850900000000020,802.107499999999960,3058.400000000000100,1958,0
177,78,1387305,6021,Risk 1 (High),HALSTED,60661,41.879183089999998,-87.647426229999994,1,Complaint,2,517.541600000000020,1,638.466099999999980,642.536100000000030,1280.727200000000000,1916,1
178,3946,1228121,6097,Risk 1 (High),CHINA,60616,41.853639229999999,-87.635025380000002,1,Canvass Re-Inspection,2,722.528299999999940,0,500.256100000000000,856.974799999999960,2586.956999999999900,1994,0
179,11600,1301161,6120,Risk 1 (High),HOWARD,60626,42.019256140000003,-87.669841169999998,1,Canvass,1,304.853299999999990,0,275.952800000000020,339.389599999999970,1899.516400000000000,1924,1
180,3542,1296558,6231,Risk 1 (High),WENTWORTH,60616,41.850556410000003,-87.632111420000001,1,Canvass,1,359.610500000000000,0,480.516000000000020,501.183800000000020,2393.703399999999900,1915,1
181,2910,1361181,6277,Risk 1 (High),CLARK,60657,41.945737850000000,-87.655165040000000,1,Canvass Re-Inspection,3,290.954099999999980,1,403.398399999999980,540.045899999999960,1743.731700000000000,1906,0
182,5699,1106665,6282,Risk 1 (High),MONTROSE,60613,41.961355320000003,-87.678305159999994,1,Canvass,1,464.371699999999980,0,182.818400000000000,348.656200000000010,971.160499999999960,1907,1
183,7343,1335581,6292,Risk 1 (High),63RD,60638,41.777649099999998,-87.790459839999997,1,Canvass,1,380.834999999999980,1,399.792800000000000,1088.446600000000000,3093.570499999999800,1974,1
184,6114,1353283,6294,Risk 2 (Medium),GRAND,60651,41.906258870000002,-87.726353480000000,1,Canvass,1,506.873100000000020,1,503.121699999999980,168.139000000000010,1785.387600000000000,1914,1
185,2839,1369276,6344,Risk 1 (High),BROADWAY,60660,41.997590559999999,-87.660639119999999,1,Canvass,1,1050.260700000000000,1,320.076500000000010,446.260400000000000,1424.781800000000000,1985,1
186,4157,1329467,6345,Risk 1 (High),LINCOLN,60659,41.996290029999997,-87.716750890000000,1,Canvass,1,378.732199999999980,1,423.153700000000010,1058.494200000000100,4759.965699999999700,1979,1
187,1027,1375541,6373,Risk 2 (Medium),MICHIGAN,60628,41.715709709999999,-87.620607190000001,1,Canvass Re-Inspection,2,318.873899999999990,1,718.335400000000050,854.392100000000030,2747.373799999999800,1959,0
188,9043,1084468,6394,Risk 1 (High),26TH,60623,41.844243280000001,-87.717076399999996,1,Canvass,1,583.518100000000000,0,469.865099999999980,495.024700000000000,2316.692399999999900,1904,1
189,5290,1151461,6396,Risk 1 (High),HALSTED,60608,41.859104279999997,-87.646827579999993,1,Canvass,1,200.652999999999990,1,408.794300000000020,418.101400000000010,1264.268499999999900,1879,1
190,10433,1321883,6403,Risk 1 (High),CORTLAND,60622,41.916186119999999,-87.670134939999997,1,Canvass Re-Inspection,2,562.035899999999970,0,365.087899999999990,286.704700000000000,1191.569300000000100,1911,0
191,10251,1151143,6405,Risk 1 (High),PULASKI,60652,41.736227700000001,-87.721334119999995,1,Canvass,1,691.424899999999980,1,889.451599999999980,358.370400000000020,2822.013700000000000,1967,1
192,1891,1305443,6414,Risk 2 (Medium),ARCHER,60632,41.812181050000000,-87.707124809999996,1,Canvass,1,331.601600000000020,1,141.054100000000010,417.717400000000000,1275.328700000000000,1967,1
193,9577,1288216,6429,Risk 2 (Medium),OLMSTED,60631,42.002389739999998,-87.817076220000004,1,Canvass,1,437.559100000000000,0,238.481100000000000,627.341599999999970,4233.291100000000400,1929,1
194,5186,1139054,6465,Risk 1 (High),DIVISION,60610,41.904044780000000,-87.629083100000003,1,Complaint Re-Inspection,2,192.329900000000010,0,137.438600000000010,210.621900000000010,663.545700000000010,1891,0
195,6499,1106615,6475,Risk 1 (High),MORSE,60626,42.008038450000001,-87.664817119999995,1,Canvass,2,276.142800000000020,0,314.740599999999970,324.376500000000020,1746.530299999999900,1930,1
196,9281,1305230,6476,Risk 1 (High),PULASKI,60629,41.771650149999999,-87.722729650000005,1,Canvass,1,364.885600000000010,1,366.588599999999990,510.241199999999990,2904.450400000000200,1956,1
197,4254,1360340,6492,Risk 1 (High),BROADWAY,60660,41.991649230000000,-87.660464390000001,1,Canvass,1,334.651000000000010,1,183.712999999999990,698.172100000000000,2117.108200000000100,1911,1
198,3779,1099174,6503,Risk 1 (High),LINCOLN,60625,41.982229789999998,-87.693839499999996,1,Canvass Re-Inspection,2,431.688699999999980,1,485.148300000000010,473.207800000000020,2926.833000000000100,1973,1
199,2746,1369296,6507,Risk 1 (High),HALSTED,60657,41.943980250000003,-87.649238600000004,1,Complaint Re-Inspection,3,224.856100000000000,1,318.638699999999970,241.940699999999990,1290.453500000000100,1891,0
200,6986,1335786,6509,Risk 1 (High),WESTERN,60608,41.847385060000001,-87.685363429999995,1,Canvass,1,504.578500000000020,1,260.708800000000000,424.514000000000010,1994.532200000000100,1897,1
201,2442,1367320,6698,Risk 2 (Medium),PULASKI,60624,41.875375020000000,-87.725634279999994,1,Canvass Re-Inspection,2,405.120400000000020,0,336.467100000000020,284.606400000000010,1116.785500000000000,1913,0
202,7396,1329293,6753,Risk 1 (High),CENTRAL,60634,41.937067110000001,-87.766592340000003,1,Canvass,1,526.192500000000000,1,496.133300000000020,430.233900000000010,2724.113699999999900,1948,1
203,1453,1296671,6769,Risk 1 (High),118TH,60617,41.681055839999999,-87.538250680000004,1,Canvass,1,1808.555599999999900,1,4945.700300000000400,2815.868199999999900,6649.090600000000400,1985,1
204,5432,1099083,6770,Risk 1 (High),LAWRENCE,60625,41.968619199999999,-87.681131250000007,1,Complaint,2,616.345500000000020,1,347.565999999999970,497.748400000000000,848.704200000000010,1984,1
205,5930,1092485,6771,Risk 1 (High),ASHLAND,60614,41.923741679999999,-87.668319409999995,1,Canvass,1,481.588000000000020,1,269.579600000000030,398.251399999999990,1526.912499999999900,1985,1
206,7176,1277850,6773,Risk 1 (High),DIVISION,60622,41.903221559999999,-87.668485959999998,1,Complaint Re-Inspection,2,438.498899999999990,1,310.738099999999970,480.215700000000030,2789.754899999999900,1985,0
207,1604,1106947,6775,Risk 1 (High),WESTERN,60618,41.947100689999999,-87.688413720000000,1,Canvass,1,805.482700000000020,1,326.039899999999990,824.085500000000020,1317.866199999999900,1935,1
208,6140,1353224,6776,Risk 1 (High),ARCHER,60638,41.797020250000003,-87.753183500000006,1,Canvass,1,507.242099999999990,1,576.354799999999950,562.027699999999980,4467.176599999999800,1986,1
209,405,1228370,6778,Risk 2 (Medium),GARFIELD,60609,41.794638829999997,-87.632267049999996,1,Canvass,1,640.619699999999970,1,491.574200000000020,792.960699999999970,2640.992900000000200,1968,1
210,2748,1369295,6780,Risk 1 (High),HARLEM,60656,41.979892460000002,-87.807127010000002,0,Short Form Complaint,3,1071.934000000000000,1,309.849800000000020,434.596900000000010,3182.591100000000100,1998,0
211,6318,1345320,6781,Risk 1 (High),CLARK,60603,41.881812459999999,-87.631020879999994,1,Short Form Complaint,2,741.203899999999980,1,346.097500000000030,305.181400000000000,929.128600000000010,1927,1
212,8672,1098918,6806,Risk 1 (High),WESTERN,60625,41.966501139999998,-87.688987350000005,1,Canvass,1,445.211999999999990,1,333.644799999999980,388.583100000000000,1055.657200000000100,1917,1
213,6063,1198937,6856,Risk 1 (High),HALSTED,60614,41.921157479999998,-87.648760249999995,1,Canvass Re-Inspection,2,350.796499999999980,1,388.139700000000000,229.318299999999990,1135.948599999999900,1891,0
214,5069,1114940,7004,Risk 1 (High),111,60605,41.876771239999997,-87.631061380000006,1,Canvass Re-Inspection,2,571.238799999999970,0,137.782299999999990,429.811899999999980,1061.775500000000000,1914,0
215,7785,1227921,7017,Risk 1 (High),ASHLAND,60609,41.811407879999997,-87.664897400000001,1,Canvass,1,412.286000000000000,0,417.893500000000020,676.623900000000050,1519.661900000000100,1917,1
216,4262,1139088,7025,Risk 1 (High),SUPERIOR,60610,41.895445260000002,-87.637071410000004,1,Canvass,1,302.869300000000010,0,518.865199999999960,1037.048900000000000,912.025099999999950,1927,1
217,4542,1155128,7053,Risk 1 (High),WESTERN,60643,41.683532139999997,-87.681045269999998,1,Complaint,2,923.649199999999950,1,1067.707000000000100,858.495700000000060,3774.405200000000100,2006,1
218,8370,1305264,7056,Risk 1 (High),ARCHER,60638,41.792139960000000,-87.797668619999996,1,Canvass Re-Inspection,2,833.346800000000030,0,168.872899999999990,439.198500000000020,1609.746400000000000,1974,1
219,1253,1389236,7098,Risk 1 (High),PULASKI,60641,41.957154979999999,-87.727572019999997,1,Canvass,2,600.498399999999950,1,356.959900000000000,577.928400000000010,975.500900000000000,1910,1
220,2637,1110382,7114,Risk 1 (High),OHIO,60611,41.892372490000000,-87.627329439999997,1,Canvass Re-Inspection,2,528.678700000000050,1,260.062599999999970,751.646700000000010,466.283000000000020,1928,0
221,5994,1198940,7146,Risk 1 (High),LINCOLN,60614,41.929469179999998,-87.654605570000001,1,Canvass,1,326.011000000000020,1,61.038499999999999,90.665099999999995,880.774999999999980,1881,1
222,2195,1099232,7212,Risk 1 (High),HALSTED,60657,41.942814490000004,-87.649508130000001,1,Canvass,1,346.261700000000020,1,310.088799999999990,164.783400000000000,1037.887099999999900,1892,1
223,7114,1335704,7214,Risk 1 (High),DIVERSEY,60639,41.931336549999997,-87.752997050000005,1,Canvass Re-Inspection,3,551.279000000000000,1,332.016000000000020,369.862300000000000,2765.124899999999800,1974,0
224,6703,1099014,7244,Risk 1 (High),LINCOLN,60625,41.967360909999996,-87.687913980000005,1,Canvass,1,264.750600000000020,1,440.869700000000020,668.901799999999980,1072.351600000000000,1915,1
225,7397,1277840,7246,Risk 1 (High),CHICAGO,60622,41.896090149999999,-87.672827900000001,1,Complaint Re-Inspection,2,271.557300000000000,0,407.960899999999980,647.281299999999990,1731.960700000000100,1914,1
226,8024,1235754,7252,Risk 1 (High),LAWRENCE,60640,41.968751470000001,-87.671094789999998,1,Canvass,1,380.209600000000020,1,224.443999999999990,430.106499999999980,1837.031800000000000,1974,1
227,5365,1353746,7286,Risk 1 (High),MONTROSE,60618,41.961271349999997,-87.710462669999998,1,Canvass,1,467.666699999999990,0,328.111800000000020,367.493699999999990,1750.623800000000100,1914,1
228,10117,1227769,7332,Risk 1 (High),KEDZIE,60629,41.760806119999998,-87.702517349999994,1,Canvass,1,312.267299999999980,1,339.955899999999990,565.291900000000060,3358.211299999999900,1957,1
229,3792,1092589,7385,Risk 1 (High),HALSTED,60614,41.928011280000000,-87.648705930000006,1,Canvass,1,208.884999999999990,1,190.029400000000010,151.919099999999990,1497.780500000000100,1889,1
