FID,Inspection,License__,Risk,Zip,Latitude,Longitude,Pass,Violation,exp,Type,year_built,str_name,d_rodent,d_14crime,d_14san_co,d_14en_com,count_insp
145,1434392,4323,Risk 1 (High),60617,41.734897709999998,-87.551522109999993,0,1,1,Complaint Re-Inspection,1923,COMMERCIAL,311.465599999999990,322.428800000000020,254.426400000000000,1832.476300000000000,2
146,1459816,4378,Risk 1 (High),60614,41.918943200000001,-87.648684970000005,1,1,0,Short Form Complaint,1914,HALSTED,406.069200000000020,767.398400000000040,119.546200000000000,525.745300000000040,2
147,1467431,4844,Risk 1 (High),60607,41.871944960000000,-87.653551899999997,0,1,1,Canvass Re-Inspection,1889,POLK,417.904400000000010,842.646700000000010,171.738599999999990,2851.286000000000100,2
148,1482508,4956,Risk 2 (Medium),60640,41.977742020000001,-87.668506460000003,0,1,1,Canvass,1929,CLARK,2797.033700000000000,560.218399999999970,523.316500000000020,1840.053600000000000,1
149,1512267,4978,Risk 1 (High),60652,41.755044280000000,-87.722315510000001,0,1,0,Canvass Re-Inspection,1963,PULASKI,329.387900000000000,1033.720900000000000,636.518299999999950,4496.001800000000000,4
150,1453575,5012,Risk 1 (High),60607,41.886851120000003,-87.652030100000005,0,1,0,Canvass Re-Inspection,1924,FULTON,220.766400000000000,495.574000000000010,593.727499999999960,1273.697200000000100,2
151,1418586,5108,Risk 1 (High),60631,42.003354240000000,-87.817290360000001,1,1,0,Canvass,1923,NORTHWEST,529.771399999999970,1004.758400000000100,508.164499999999980,3394.010699999999800,2
152,1358270,5236,Risk 1 (High),60608,41.857811150000003,-87.672821940000006,1,1,0,Canvass,1894,18TH,731.819799999999990,857.537100000000010,402.370999999999980,2815.844599999999900,1
153,1474169,5449,Risk 2 (Medium),60618,41.939496820000002,-87.698981209999999,1,1,0,Canvass,1902,BELMONT,667.281500000000050,448.353299999999990,346.538900000000010,755.973700000000010,1
154,1482486,5682,Risk 1 (High),60640,41.969248780000001,-87.659824259999994,1,1,0,Canvass,1906,BROADWAY,102.371100000000000,499.826500000000010,228.291100000000000,277.897100000000020,2
155,1497760,5697,Risk 1 (High),60609,41.794017189999998,-87.675277699999995,1,1,0,Canvass,1951,55TH,119.337500000000010,651.364299999999960,405.611600000000010,2223.923899999999800,2
156,1410232,5902,Risk 2 (Medium),60632,41.801013200000000,-87.698947919999995,1,0,0,Canvass,1972,51ST,351.940200000000000,640.211900000000010,882.417699999999970,2345.245199999999800,2
157,1383393,5944,Risk 1 (High),60607,41.867728800000002,-87.642058829999996,1,1,1,Canvass,1965,JEFFERSON,383.753899999999990,1159.357099999999900,711.037100000000010,3077.956400000000000,1
158,1473316,5960,Risk 1 (High),60652,41.741012859999998,-87.714374179999993,1,1,0,Canvass,1974,COLUMBUS,391.197400000000020,658.484600000000000,724.046799999999960,3279.101500000000200,1
159,1473353,6006,Risk 1 (High),60655,41.705208489999997,-87.701163260000001,1,1,0,Canvass,1953,KEDZIE,567.887500000000050,1059.030800000000000,590.048199999999950,7193.044899999999900,1
160,1497144,6010,Risk 1 (High),60617,41.702582280000001,-87.526940179999997,1,1,1,Canvass,1958,106TH,80.237600000000000,907.497300000000000,1020.238800000000000,3030.715600000000000,1
161,1453451,6021,Risk 1 (High),60661,41.879183089999998,-87.647426229999994,1,1,0,Canvass,1916,HALSTED,1710.332799999999900,529.958499999999960,815.355599999999980,761.525200000000040,1
162,1464434,6120,Risk 1 (High),60626,42.019256140000003,-87.669841169999998,1,1,0,Canvass,1924,HOWARD,549.322099999999980,433.764200000000020,516.975199999999970,3133.561400000000000,1
163,1441475,6231,Risk 1 (High),60616,41.850556410000003,-87.632111420000001,0,1,1,Canvass Re-Inspection,1915,WENTWORTH,297.768899999999970,545.762700000000000,361.459099999999980,1185.788399999999900,2
164,1493917,6277,Risk 1 (High),60657,41.945737850000000,-87.655165040000000,1,1,0,Canvass,1906,CLARK,742.759400000000030,428.270699999999980,155.343999999999990,2242.765600000000200,1
165,1493251,6282,Risk 1 (High),60613,41.961355320000003,-87.678305159999994,1,1,0,Canvass,1907,MONTROSE,482.980300000000000,210.517400000000010,594.389500000000000,1657.611100000000100,1
166,1493461,6292,Risk 1 (High),60638,41.777649099999998,-87.790459839999997,1,1,0,Canvass,1974,63RD,244.757700000000000,830.148199999999970,750.050700000000010,3845.123200000000000,1
167,1385684,6294,Risk 2 (Medium),60651,41.906258870000002,-87.726353480000000,0,1,0,Canvass Re-Inspection,1914,GRAND,884.976800000000030,524.452000000000000,143.529799999999990,1686.386500000000100,2
168,1391403,6344,Risk 1 (High),60660,41.997590559999999,-87.660639119999999,1,1,0,Complaint,1985,BROADWAY,498.319999999999990,811.748299999999970,336.062200000000020,1613.752000000000000,1
169,1418701,6345,Risk 1 (High),60659,41.996290029999997,-87.716750890000000,1,0,0,Short Form Complaint,1979,LINCOLN,217.810100000000010,686.533300000000050,626.952599999999960,3664.785500000000000,3
170,1385549,6394,Risk 1 (High),60623,41.844243280000001,-87.717076399999996,0,1,0,Complaint Re-Inspection,1923,26TH,604.758000000000040,220.394900000000010,504.933600000000010,2042.135900000000000,5
171,1435149,6403,Risk 1 (High),60622,41.916186119999999,-87.670134939999997,1,1,1,Canvass,1911,CORTLAND,1411.513400000000000,501.625800000000030,477.212400000000000,1908.880600000000000,1
172,1459212,6405,Risk 1 (High),60652,41.736227700000001,-87.721334119999995,1,1,0,Canvass,1967,PULASKI,391.012400000000010,651.188800000000010,519.113699999999990,4422.116699999999600,1
173,1515431,6414,Risk 2 (Medium),60632,41.812181050000000,-87.707124809999996,1,1,0,Canvass,1967,ARCHER,340.870200000000010,551.875700000000050,260.015899999999990,2269.987700000000100,1
174,1236201,6429,Risk 2 (Medium),60631,42.002389739999998,-87.817076220000004,1,1,1,Canvass,1929,OLMSTED,382.645699999999980,925.598499999999940,460.903399999999980,3428.749200000000200,1
175,1501331,6465,Risk 1 (High),60610,41.904044780000000,-87.629083100000003,0,1,0,Canvass Re-Inspection,1891,DIVISION,450.404299999999980,654.703099999999950,161.471800000000000,1494.956899999999900,3
176,1473482,6475,Risk 1 (High),60626,42.008038450000001,-87.664817119999995,1,1,1,Canvass,1930,MORSE,494.968300000000000,559.010400000000000,451.644900000000010,1509.246900000000100,1
177,1307306,6476,Risk 1 (High),60629,41.771650149999999,-87.722729650000005,1,1,0,Canvass,1956,PULASKI,124.654300000000010,594.195799999999960,462.991400000000000,4818.900800000000300,1
178,1496862,6503,Risk 1 (High),60625,41.982229789999998,-87.693839499999996,1,1,0,Canvass,1973,LINCOLN,1157.144000000000000,582.994100000000000,399.469400000000010,2899.656399999999800,2
179,1441218,6507,Risk 1 (High),60657,41.943980250000003,-87.649238600000004,0,1,0,Canvass Re-Inspection,1891,HALSTED,291.746699999999980,373.079299999999990,331.962200000000000,1465.179100000000100,2
180,1460148,6509,Risk 1 (High),60608,41.847385060000001,-87.685363429999995,1,1,0,Canvass,1897,WESTERN,146.188400000000000,408.776000000000010,421.907899999999980,1679.705800000000000,1
181,1418491,6539,Risk 2 (Medium),60660,41.991912419999998,-87.660473969999998,1,1,0,Canvass,1985,BROADWAY,161.148300000000010,549.846999999999980,614.409499999999980,1892.628600000000000,1
182,1325311,6698,Risk 2 (Medium),60624,41.875375020000000,-87.725634279999994,1,1,1,Canvass,1913,PULASKI,299.918700000000000,414.801499999999980,282.905100000000000,2105.895799999999800,2
183,1506247,6753,Risk 1 (High),60634,41.937067110000001,-87.766592340000003,1,1,0,Canvass,1948,CENTRAL,3085.047700000000100,492.216099999999980,539.356599999999960,2770.563000000000100,2
184,1512279,6769,Risk 1 (High),60617,41.681055839999999,-87.538250680000004,1,0,0,Canvass,1985,118TH,623.036399999999960,948.398699999999960,2758.960200000000000,4170.655700000000300,1
185,1490238,6770,Risk 1 (High),60625,41.968619199999999,-87.681131250000007,1,1,0,Short Form Complaint,1984,LAWRENCE,219.673300000000010,688.903500000000010,374.479699999999980,1714.199800000000100,3
186,1393311,6771,Risk 1 (High),60614,41.923741679999999,-87.668319409999995,1,0,0,Consultation,1985,ASHLAND,361.683200000000000,621.894499999999990,501.372599999999980,1970.883300000000000,3
187,1493654,6773,Risk 1 (High),60622,41.903221559999999,-87.668485959999998,1,1,0,Canvass,1985,DIVISION,181.056600000000000,450.754200000000030,405.109199999999990,1496.241600000000100,1
188,1515345,6775,Risk 1 (High),60618,41.947100689999999,-87.688413720000000,1,1,0,Canvass,1935,WESTERN,229.126000000000000,428.582900000000000,569.954500000000050,1693.151900000000100,2
189,1498037,6776,Risk 1 (High),60638,41.797020250000003,-87.753183500000006,1,0,0,Canvass,1986,ARCHER,661.465400000000050,883.241099999999960,708.164899999999990,6175.505699999999700,1
190,1424647,6780,Risk 1 (High),60656,41.979892460000002,-87.807127010000002,1,1,0,Canvass,1998,HARLEM,135.524900000000000,893.759000000000010,702.557599999999980,3184.760900000000200,2
191,1372655,6781,Risk 1 (High),60603,41.881812459999999,-87.631020879999994,0,1,0,Complaint Re-Inspection,1927,CLARK,436.335100000000010,491.879099999999990,244.680800000000000,716.609199999999990,3
192,1490336,6806,Risk 1 (High),60625,41.966501139999998,-87.688987350000005,1,1,0,Complaint,1917,WESTERN,464.110099999999990,373.030399999999990,559.506700000000020,1304.438400000000000,2
193,1439214,6856,Risk 1 (High),60614,41.921157479999998,-87.648760249999995,1,1,0,Canvass,1891,HALSTED,438.413200000000020,300.079400000000020,99.279200000000003,540.150800000000000,1
194,1453430,7004,Risk 1 (High),60605,41.876771239999997,-87.631061380000006,1,1,0,Canvass,1914,111,628.960400000000050,657.341000000000010,864.866300000000020,1211.583300000000000,1
195,1512549,7017,Risk 1 (High),60609,41.811407879999997,-87.664897400000001,1,1,0,Canvass,1917,ASHLAND,395.097800000000010,1267.947500000000000,253.820799999999990,2362.167199999999900,2
196,1199583,7025,Risk 1 (High),60610,41.895445260000002,-87.637071410000004,1,1,1,Canvass,1927,SUPERIOR,469.092899999999990,530.597200000000040,536.240000000000010,1900.813699999999900,2
197,1296759,7053,Risk 1 (High),60643,41.683532139999997,-87.681045269999998,1,1,0,Canvass,2006,WESTERN,253.861899999999990,797.093600000000040,1541.379700000000000,7525.067799999999800,1
198,1115243,7056,Risk 1 (High),60638,41.792139960000000,-87.797668619999996,1,1,0,Canvass,1974,ARCHER,280.594299999999980,863.909099999999970,902.653099999999990,1251.296399999999900,1
199,1474204,7098,Risk 1 (High),60641,41.957154979999999,-87.727572019999997,1,1,0,Canvass,1910,PULASKI,163.841800000000010,707.287000000000030,518.797800000000050,2305.797999999999800,1
200,1493911,7146,Risk 1 (High),60614,41.929469179999998,-87.654605570000001,0,1,0,Canvass Re-Inspection,1881,LINCOLN,289.604800000000010,477.473500000000000,128.823500000000000,1268.118400000000100,2
201,1441505,7212,Risk 1 (High),60657,41.942814490000004,-87.649508130000001,0,1,0,Canvass,1892,HALSTED,203.889900000000010,300.451000000000020,305.205199999999990,1034.334700000000100,3
202,1329701,7214,Risk 1 (High),60639,41.931336549999997,-87.752997050000005,1,1,0,Canvass,1974,DIVERSEY,725.456199999999970,397.157300000000020,434.315499999999990,3234.527099999999800,1
203,1515237,7244,Risk 1 (High),60625,41.967360909999996,-87.687913980000005,0,1,0,Canvass,1915,LINCOLN,532.711800000000040,510.999599999999990,419.196900000000030,1116.577700000000000,3
204,1501625,7246,Risk 1 (High),60622,41.896090149999999,-87.672827900000001,0,1,0,Canvass,1914,CHICAGO,915.489000000000030,462.477300000000010,241.980899999999990,1765.422300000000000,3
205,1107137,7252,Risk 1 (High),60640,41.968751470000001,-87.671094789999998,1,1,0,Canvass,1974,LAWRENCE,672.702099999999970,624.806600000000000,497.512900000000000,1813.438200000000100,1
206,1474097,7286,Risk 1 (High),60618,41.961271349999997,-87.710462669999998,1,1,0,Canvass,1914,MONTROSE,421.570899999999990,290.809100000000000,182.450400000000000,480.083300000000010,1
207,1307585,7332,Risk 1 (High),60629,41.760806119999998,-87.702517349999994,1,1,0,Canvass,1957,KEDZIE,741.382700000000000,444.732500000000020,218.767900000000000,3804.417100000000100,1
208,1496289,7385,Risk 1 (High),60614,41.928011280000000,-87.648705930000006,0,1,0,Canvass Re-Inspection,1889,HALSTED,238.934300000000010,452.313699999999980,130.493500000000010,805.744199999999980,2
209,1464442,7471,Risk 1 (High),60645,42.019245840000004,-87.698331710000005,1,1,0,Canvass,1957,HOWARD,530.638199999999980,1016.648800000000100,389.772299999999970,3467.066899999999800,1
210,1387779,7496,Risk 1 (High),60628,41.685568490000001,-87.609626939999998,1,1,0,Complaint,1888,115TH,168.372199999999990,782.605000000000020,766.085400000000050,2675.053199999999800,2
211,1460052,7545,Risk 1 (High),60617,41.736842269999997,-87.582946629999995,0,1,1,Complaint Re-Inspection,1959,87TH,235.784500000000010,430.408700000000010,137.980700000000010,2694.842599999999900,2
212,1482246,7556,Risk 1 (High),60640,41.982989019999998,-87.655021379999994,1,1,0,Canvass,1931,SHERIDAN,255.675400000000000,701.356199999999940,496.585600000000000,1737.514699999999900,1
213,1491028,7559,Risk 1 (High),60638,41.777480519999997,-87.797483319999998,0,1,0,Canvass Re-Inspection,1997,63RD,416.100599999999990,784.109000000000040,694.548199999999950,3920.014600000000000,2
214,1307315,7574,Risk 2 (Medium),60636,41.769096529999999,-87.663786639999998,1,1,0,Complaint,1901,ASHLAND,346.677100000000000,439.696100000000000,243.714400000000010,2387.566600000000100,1
215,1307608,7575,Risk 2 (Medium),60636,41.791887830000000,-87.664677010000005,0,1,0,Consultation,1926,ASHLAND,199.133500000000000,311.133399999999990,335.432799999999990,1866.124299999999900,4
216,1434636,7693,Risk 1 (High),60654,41.888741039999999,-87.637080539999999,0,1,1,Canvass Re-Inspection,1933,ORLEANS,842.848100000000040,873.823099999999950,1003.640000000000000,917.838499999999950,2
217,1092796,7778,Risk 1 (High),60657,41.935810179999997,-87.644403879999999,1,1,0,Canvass,1942,BROADWAY,219.198299999999990,225.190800000000000,64.754199999999997,2113.215200000000100,1
218,1307273,7813,Risk 1 (High),60629,41.787976360000002,-87.703251240000000,0,1,0,Canvass Re-Inspection,1952,KEDZIE,318.355099999999990,315.083800000000000,609.840400000000050,3324.115400000000100,2
219,1152185,7861,Risk 1 (High),60609,41.808476159999998,-87.666913199999996,1,1,0,Complaint,1921,47TH,219.101200000000010,541.651799999999980,426.853099999999980,2626.309600000000000,2
220,1459289,7868,Risk 1 (High),60622,41.895001370000003,-87.677171099999995,0,1,1,Canvass Re-Inspection,1891,DAMEN,806.510599999999950,450.300400000000020,346.952099999999970,1977.688600000000000,2
221,1473578,8014,Risk 1 (High),60642,41.903458260000001,-87.653117980000005,1,1,0,Canvass,1956,DIVISION,307.768399999999990,1650.599999999999900,1038.309700000000000,1519.446200000000100,1
222,1453572,8042,Risk 1 (High),60607,41.869188639999997,-87.664272130000001,0,1,1,Complaint Re-Inspection,1950,TAYLOR,570.869100000000000,454.985000000000010,610.014000000000010,3301.270300000000100,3
223,1506256,8055,Risk 1 (High),60634,41.959950190000001,-87.794091230000006,0,1,0,Canvass Re-Inspection,1996,FOREST,356.351099999999970,2417.121299999999800,2559.306799999999800,3912.806000000000000,4
224,1325382,8069,Risk 1 (High),60612,41.871465049999998,-87.669884449999998,1,1,1,Canvass,1959,POLK,967.506899999999970,1395.652900000000000,1066.577600000000100,2915.662800000000100,2
225,1441383,8221,Risk 1 (High),60657,41.934372220000000,-87.665856520000006,1,1,0,Canvass Re-Inspection,1891,GEORGE,693.527100000000020,308.250600000000020,261.857700000000020,1951.875100000000000,2
226,1345897,8228,Risk 2 (Medium),60659,41.990254849999999,-87.710763240000006,0,1,0,Canvass Re-Inspection,1959,PETERSON,104.531899999999990,904.630700000000050,498.953899999999980,3345.935500000000000,2
227,1408231,8238,Risk 1 (High),60608,41.847912780000001,-87.683226640000001,1,1,0,Canvass,1882,OAKLEY,725.456199999999970,719.399700000000050,524.234799999999950,1162.499399999999900,1
228,1502160,8289,Risk 1 (High),60610,41.907636289999999,-87.629952299999999,1,1,1,Canvass,1968,DEARBORN,265.810200000000010,828.359600000000000,287.000699999999990,861.465199999999980,3
229,1513161,8372,Risk 2 (Medium),60629,41.785940770000003,-87.715723040000000,1,1,0,Canvass,1931,59TH,406.069200000000020,248.955600000000000,285.126199999999980,3808.500900000000000,1
230,1199597,8397,Risk 1 (High),60614,41.918178089999998,-87.655951020000003,0,1,0,Canvass Re-Inspection,1893,ARMITAGE,253.012499999999990,529.169599999999950,186.648799999999990,1564.900599999999900,4
231,1496370,8404,Risk 1 (High),60625,41.981866040000000,-87.692834059999996,1,1,0,Canvass,1952,LINCOLN,587.216400000000020,524.116499999999970,419.228700000000000,2851.081900000000100,1
232,1441348,8456,Risk 2 (Medium),60657,41.940200519999998,-87.649126100000004,1,1,0,Canvass,1919,HALSTED,525.937999999999990,432.545599999999980,384.734899999999980,248.744400000000010,1
233,1447455,8507,Risk 1 (High),60661,41.878483199999998,-87.647406219999993,1,1,0,Canvass,1910,HALSTED,616.004500000000010,365.439200000000030,769.717999999999960,896.936299999999960,1
234,1441210,8520,Risk 1 (High),60657,41.946201289999998,-87.649304630000003,1,1,0,Canvass,1919,HALSTED,893.415600000000040,365.114100000000010,338.758899999999980,1919.516400000000000,1
235,1107102,8531,Risk 1 (High),60640,41.965562300000002,-87.653262839999996,0,1,0,Canvass Re-Inspection,1929,WILSON,239.871700000000000,638.511499999999960,120.346999999999990,1844.627500000000100,2
